Time,PV,SP
##########,23.826 °C,
##########,23.888 °C,
##########,23.888 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.888 °C,
##########,23.888 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.888 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.888 °C,
##########,23.826 °C,
##########,23.888 °C,
##########,23.888 °C,
##########,23.888 °C,
##########,23.826 °C,
##########,23.888 °C,
##########,23.826 °C,
##########,23.888 °C,
##########,23.826 °C,
##########,23.888 °C,
##########,23.826 °C,
##########,23.888 °C,
##########,23.888 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.888 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
##########,23.826 °C,
2/7/23 0:00,23.826 °C,
2/7/23 0:01,23.826 °C,
2/7/23 0:02,23.826 °C,
2/7/23 0:03,23.826 °C,
2/7/23 0:04,23.826 °C,
2/7/23 0:05,23.826 °C,
2/7/23 0:06,23.826 °C,
2/7/23 0:07,23.826 °C,
2/7/23 0:08,23.826 °C,
2/7/23 0:09,23.826 °C,
2/7/23 0:10,23.826 °C,
2/7/23 0:11,23.826 °C,
2/7/23 0:12,23.826 °C,
2/7/23 0:13,23.826 °C,
2/7/23 0:14,23.826 °C,
2/7/23 0:15,23.826 °C,
2/7/23 0:16,23.826 °C,
2/7/23 0:17,23.826 °C,
2/7/23 0:18,23.826 °C,
2/7/23 0:19,23.826 °C,
2/7/23 0:20,23.826 °C,
2/7/23 0:21,23.826 °C,
2/7/23 0:22,23.826 °C,
2/7/23 0:23,23.826 °C,
2/7/23 0:24,23.826 °C,
2/7/23 0:25,23.826 °C,
2/7/23 0:26,23.826 °C,
2/7/23 0:27,23.826 °C,
2/7/23 0:28,23.826 °C,
2/7/23 0:29,23.826 °C,
2/7/23 0:30,23.826 °C,
2/7/23 0:31,23.826 °C,
2/7/23 0:32,23.826 °C,
2/7/23 0:33,23.826 °C,
2/7/23 0:34,23.826 °C,
2/7/23 0:35,23.826 °C,
2/7/23 0:36,23.763 °C,
2/7/23 0:37,23.763 °C,
2/7/23 0:38,23.826 °C,
2/7/23 0:39,23.763 °C,
2/7/23 0:40,23.826 °C,
2/7/23 0:41,23.826 °C,
2/7/23 0:42,23.826 °C,
2/7/23 0:43,23.826 °C,
2/7/23 0:44,23.763 °C,
2/7/23 0:45,23.826 °C,
2/7/23 0:46,23.763 °C,
2/7/23 0:47,23.763 °C,
2/7/23 0:48,23.826 °C,
2/7/23 0:49,23.826 °C,
2/7/23 0:50,23.763 °C,
2/7/23 0:51,23.826 °C,
2/7/23 0:52,23.763 °C,
2/7/23 0:53,23.763 °C,
2/7/23 0:54,23.763 °C,
2/7/23 0:55,23.763 °C,
2/7/23 0:56,23.763 °C,
2/7/23 0:57,23.763 °C,
2/7/23 0:58,23.826 °C,
2/7/23 0:59,23.763 °C,
2/7/23 1:00,23.763 °C,
2/7/23 1:01,23.763 °C,
2/7/23 1:02,23.763 °C,
2/7/23 1:03,23.763 °C,
2/7/23 1:04,23.763 °C,
2/7/23 1:05,23.763 °C,
2/7/23 1:06,23.763 °C,
2/7/23 1:07,23.763 °C,
2/7/23 1:08,23.763 °C,
2/7/23 1:09,23.763 °C,
2/7/23 1:10,23.763 °C,
2/7/23 1:11,23.763 °C,
2/7/23 1:12,23.763 °C,
2/7/23 1:13,23.763 °C,
2/7/23 1:14,23.763 °C,
2/7/23 1:15,23.763 °C,
2/7/23 1:16,23.763 °C,
2/7/23 1:17,23.763 °C,
2/7/23 1:18,23.763 °C,
2/7/23 1:19,23.763 °C,
2/7/23 1:20,23.763 °C,
2/7/23 1:21,23.763 °C,
2/7/23 1:22,23.763 °C,
2/7/23 1:23,23.763 °C,
2/7/23 1:24,23.763 °C,
2/7/23 1:25,23.763 °C,
2/7/23 1:26,23.763 °C,
2/7/23 1:27,23.763 °C,
2/7/23 1:28,23.763 °C,
2/7/23 1:29,23.763 °C,
2/7/23 1:30,23.763 °C,
2/7/23 1:31,23.701 °C,
2/7/23 1:32,23.763 °C,
2/7/23 1:33,23.763 °C,
2/7/23 1:34,23.701 °C,
2/7/23 1:35,23.763 °C,
2/7/23 1:36,23.763 °C,
2/7/23 1:37,23.763 °C,
2/7/23 1:38,23.701 °C,
2/7/23 1:39,23.763 °C,
2/7/23 1:40,23.701 °C,
2/7/23 1:41,23.701 °C,
2/7/23 1:42,23.701 °C,
2/7/23 1:43,23.701 °C,
2/7/23 1:44,23.701 °C,
2/7/23 1:45,23.763 °C,
2/7/23 1:46,23.701 °C,
2/7/23 1:47,23.763 °C,
2/7/23 1:48,23.701 °C,
2/7/23 1:49,23.701 °C,
2/7/23 1:50,23.701 °C,
2/7/23 1:51,23.701 °C,
2/7/23 1:52,23.701 °C,
2/7/23 1:53,23.763 °C,
2/7/23 1:54,23.701 °C,
2/7/23 1:55,23.701 °C,
2/7/23 1:56,23.701 °C,
2/7/23 1:57,23.701 °C,
2/7/23 1:58,23.701 °C,
2/7/23 1:59,23.701 °C,
2/7/23 2:00,23.701 °C,
2/7/23 2:01,23.701 °C,
2/7/23 2:02,23.701 °C,
2/7/23 2:03,23.701 °C,
2/7/23 2:04,23.701 °C,
2/7/23 2:05,23.701 °C,
2/7/23 2:06,23.701 °C,
2/7/23 2:07,23.701 °C,
2/7/23 2:08,23.701 °C,
2/7/23 2:09,23.701 °C,
2/7/23 2:10,23.701 °C,
2/7/23 2:11,23.701 °C,
2/7/23 2:12,23.701 °C,
2/7/23 2:13,23.701 °C,
2/7/23 2:14,23.701 °C,
2/7/23 2:15,23.701 °C,
2/7/23 2:16,23.701 °C,
2/7/23 2:17,23.701 °C,
2/7/23 2:18,23.701 °C,
2/7/23 2:19,23.701 °C,
2/7/23 2:20,23.701 °C,
2/7/23 2:21,23.701 °C,
2/7/23 2:22,23.701 °C,
2/7/23 2:23,23.701 °C,
2/7/23 2:24,23.701 °C,
2/7/23 2:25,23.701 °C,
2/7/23 2:26,23.701 °C,
2/7/23 2:27,23.701 °C,
2/7/23 2:28,23.701 °C,
2/7/23 2:29,23.701 °C,
2/7/23 2:30,23.701 °C,
2/7/23 2:31,23.701 °C,
2/7/23 2:32,23.701 °C,
2/7/23 2:33,23.701 °C,
2/7/23 2:34,23.701 °C,
2/7/23 2:35,23.701 °C,
2/7/23 2:36,23.701 °C,
2/7/23 2:37,23.701 °C,
2/7/23 2:38,23.701 °C,
2/7/23 2:39,23.701 °C,
2/7/23 2:40,23.701 °C,
2/7/23 2:41,23.701 °C,
2/7/23 2:42,23.701 °C,
2/7/23 2:43,23.701 °C,
2/7/23 2:44,23.701 °C,
2/7/23 2:45,23.701 °C,
2/7/23 2:46,23.701 °C,
2/7/23 2:47,23.701 °C,
2/7/23 2:48,23.701 °C,
2/7/23 2:49,23.638 °C,
2/7/23 2:50,23.701 °C,
2/7/23 2:51,23.701 °C,
2/7/23 2:52,23.701 °C,
2/7/23 2:53,23.701 °C,
2/7/23 2:54,23.701 °C,
2/7/23 2:55,23.701 °C,
2/7/23 2:56,23.638 °C,
2/7/23 2:57,23.638 °C,
2/7/23 2:58,23.701 °C,
2/7/23 2:59,23.701 °C,
2/7/23 3:00,23.638 °C,
2/7/23 3:01,23.638 °C,
2/7/23 3:02,23.638 °C,
2/7/23 3:03,23.638 °C,
2/7/23 3:04,23.638 °C,
2/7/23 3:05,23.638 °C,
2/7/23 3:06,23.638 °C,
2/7/23 3:07,23.638 °C,
2/7/23 3:08,23.638 °C,
2/7/23 3:09,23.701 °C,
2/7/23 3:10,23.701 °C,
2/7/23 3:11,23.701 °C,
2/7/23 3:12,23.638 °C,
2/7/23 3:13,23.638 °C,
2/7/23 3:14,23.638 °C,
2/7/23 3:15,23.638 °C,
2/7/23 3:16,23.638 °C,
2/7/23 3:17,23.638 °C,
2/7/23 3:18,23.638 °C,
2/7/23 3:19,23.638 °C,
2/7/23 3:20,23.638 °C,
2/7/23 3:21,23.638 °C,
2/7/23 3:22,23.638 °C,
2/7/23 3:23,23.638 °C,
2/7/23 3:24,23.638 °C,
2/7/23 3:25,23.638 °C,
2/7/23 3:26,23.638 °C,
2/7/23 3:27,23.638 °C,
2/7/23 3:28,23.638 °C,
2/7/23 3:29,23.701 °C,
2/7/23 3:30,23.638 °C,
2/7/23 3:31,23.638 °C,
2/7/23 3:32,23.638 °C,
2/7/23 3:33,23.638 °C,
2/7/23 3:34,23.638 °C,
2/7/23 3:35,23.638 °C,
2/7/23 3:36,23.638 °C,
2/7/23 3:37,23.638 °C,
2/7/23 3:38,23.638 °C,
2/7/23 3:39,23.638 °C,
2/7/23 3:40,23.638 °C,
2/7/23 3:41,23.638 °C,
2/7/23 3:42,23.638 °C,
2/7/23 3:43,23.638 °C,
2/7/23 3:44,23.638 °C,
2/7/23 3:45,23.638 °C,
2/7/23 3:46,23.638 °C,
2/7/23 3:47,23.638 °C,
2/7/23 3:48,23.638 °C,
2/7/23 3:49,23.638 °C,
2/7/23 3:50,23.638 °C,
2/7/23 3:51,23.638 °C,
2/7/23 3:52,23.638 °C,
2/7/23 3:53,23.638 °C,
2/7/23 3:54,23.638 °C,
2/7/23 3:55,23.638 °C,
2/7/23 3:56,23.638 °C,
2/7/23 3:57,23.638 °C,
2/7/23 3:58,23.638 °C,
2/7/23 3:59,23.638 °C,
2/7/23 4:00,23.638 °C,
2/7/23 4:01,23.638 °C,
2/7/23 4:02,23.638 °C,
2/7/23 4:03,23.638 °C,
2/7/23 4:04,23.638 °C,
2/7/23 4:05,23.638 °C,
2/7/23 4:06,23.701 °C,
2/7/23 4:07,23.638 °C,
2/7/23 4:08,23.701 °C,
2/7/23 4:09,23.701 °C,
2/7/23 4:10,23.701 °C,
2/7/23 4:11,23.638 °C,
2/7/23 4:12,23.638 °C,
2/7/23 4:13,23.701 °C,
2/7/23 4:14,23.701 °C,
2/7/23 4:15,23.701 °C,
2/7/23 4:16,23.701 °C,
2/7/23 4:17,23.701 °C,
2/7/23 4:18,23.701 °C,
2/7/23 4:19,23.701 °C,
2/7/23 4:20,23.701 °C,
2/7/23 4:21,23.701 °C,
2/7/23 4:22,23.701 °C,
2/7/23 4:23,23.701 °C,
2/7/23 4:24,23.701 °C,
2/7/23 4:25,23.701 °C,
2/7/23 4:26,23.701 °C,
2/7/23 4:27,23.701 °C,
2/7/23 4:28,23.701 °C,
2/7/23 4:29,23.701 °C,
2/7/23 4:30,23.701 °C,
2/7/23 4:31,23.763 °C,
2/7/23 4:32,23.701 °C,
2/7/23 4:33,23.701 °C,
2/7/23 4:34,23.763 °C,
2/7/23 4:35,23.763 °C,
2/7/23 4:36,23.701 °C,
2/7/23 4:37,23.763 °C,
2/7/23 4:38,23.763 °C,
2/7/23 4:39,23.763 °C,
2/7/23 4:40,23.763 °C,
2/7/23 4:41,23.701 °C,
2/7/23 4:42,23.763 °C,
2/7/23 4:43,23.763 °C,
2/7/23 4:44,23.763 °C,
2/7/23 4:45,23.763 °C,
2/7/23 4:46,23.763 °C,
2/7/23 4:47,23.763 °C,
2/7/23 4:48,23.701 °C,
2/7/23 4:49,23.763 °C,
2/7/23 4:50,23.763 °C,
2/7/23 4:51,23.701 °C,
2/7/23 4:52,23.701 °C,
2/7/23 4:53,23.701 °C,
2/7/23 4:54,23.701 °C,
2/7/23 4:56,23.763 °C,
2/7/23 4:57,23.701 °C,
2/7/23 4:58,23.701 °C,
2/7/23 4:59,23.701 °C,
2/7/23 5:00,23.701 °C,
2/7/23 5:01,23.701 °C,
2/7/23 5:02,23.701 °C,
2/7/23 5:03,23.701 °C,
2/7/23 5:04,23.701 °C,
2/7/23 5:05,23.701 °C,
2/7/23 5:06,23.701 °C,
2/7/23 5:07,23.701 °C,
2/7/23 5:08,23.701 °C,
2/7/23 5:09,23.701 °C,
2/7/23 5:10,23.701 °C,
2/7/23 5:11,23.701 °C,
2/7/23 5:12,23.701 °C,
2/7/23 5:13,23.638 °C,
2/7/23 5:14,23.638 °C,
2/7/23 5:15,23.638 °C,
2/7/23 5:16,23.638 °C,
2/7/23 5:17,23.701 °C,
2/7/23 5:18,23.638 °C,
2/7/23 5:19,23.638 °C,
2/7/23 5:20,23.638 °C,
2/7/23 5:21,23.638 °C,
2/7/23 5:22,23.638 °C,
2/7/23 5:23,23.638 °C,
2/7/23 5:24,23.638 °C,
2/7/23 5:25,23.638 °C,
2/7/23 5:26,23.638 °C,
2/7/23 5:27,23.638 °C,
2/7/23 5:28,23.638 °C,
2/7/23 5:29,23.638 °C,
2/7/23 5:30,23.638 °C,
2/7/23 5:31,23.638 °C,
2/7/23 5:32,23.638 °C,
2/7/23 5:33,23.638 °C,
2/7/23 5:34,23.638 °C,
2/7/23 5:35,23.638 °C,
2/7/23 5:36,23.638 °C,
2/7/23 5:37,23.638 °C,
2/7/23 5:38,23.638 °C,
2/7/23 5:39,23.638 °C,
2/7/23 5:40,23.638 °C,
2/7/23 5:41,23.638 °C,
2/7/23 5:42,23.638 °C,
2/7/23 5:43,23.638 °C,
2/7/23 5:44,23.638 °C,
2/7/23 5:45,23.638 °C,
2/7/23 5:46,23.638 °C,
2/7/23 5:47,23.638 °C,
2/7/23 5:48,23.638 °C,
2/7/23 5:49,23.638 °C,
2/7/23 5:50,23.638 °C,
2/7/23 5:51,23.638 °C,
2/7/23 5:52,23.638 °C,
2/7/23 5:53,23.638 °C,
2/7/23 5:54,23.576 °C,
2/7/23 5:55,23.638 °C,
2/7/23 5:56,23.638 °C,
2/7/23 5:57,23.576 °C,
2/7/23 5:58,23.638 °C,
2/7/23 5:59,23.576 °C,
2/7/23 6:00,23.576 °C,
2/7/23 6:01,23.638 °C,
2/7/23 6:02,23.576 °C,
2/7/23 6:03,23.576 °C,
2/7/23 6:04,23.638 °C,
2/7/23 6:05,23.576 °C,
2/7/23 6:06,23.576 °C,
2/7/23 6:07,23.576 °C,
2/7/23 6:08,23.576 °C,
2/7/23 6:09,23.576 °C,
2/7/23 6:10,23.576 °C,
2/7/23 6:11,23.638 °C,
2/7/23 6:12,23.576 °C,
2/7/23 6:13,23.576 °C,
2/7/23 6:14,23.638 °C,
2/7/23 6:15,23.576 °C,
2/7/23 6:16,23.576 °C,
2/7/23 6:17,23.638 °C,
2/7/23 6:18,23.576 °C,
2/7/23 6:19,23.576 °C,
2/7/23 6:20,23.638 °C,
2/7/23 6:21,23.576 °C,
2/7/23 6:22,23.576 °C,
2/7/23 6:23,23.576 °C,
2/7/23 6:24,23.576 °C,
2/7/23 6:25,23.576 °C,
2/7/23 6:26,23.576 °C,
2/7/23 6:27,23.576 °C,
2/7/23 6:28,23.576 °C,
2/7/23 6:29,23.576 °C,
2/7/23 6:30,23.576 °C,
2/7/23 6:31,23.638 °C,
2/7/23 6:32,23.576 °C,
2/7/23 6:33,23.576 °C,
2/7/23 6:34,23.576 °C,
2/7/23 6:35,23.576 °C,
2/7/23 6:36,23.576 °C,
2/7/23 6:37,23.576 °C,
2/7/23 6:38,23.576 °C,
2/7/23 6:39,23.576 °C,
2/7/23 6:40,23.576 °C,
2/7/23 6:41,23.576 °C,
2/7/23 6:42,23.638 °C,
2/7/23 6:43,23.576 °C,
2/7/23 6:44,23.576 °C,
2/7/23 6:45,23.576 °C,
2/7/23 6:46,23.576 °C,
2/7/23 6:47,23.576 °C,
2/7/23 6:48,23.576 °C,
2/7/23 6:49,23.576 °C,
2/7/23 6:50,23.576 °C,
2/7/23 6:51,23.576 °C,
2/7/23 6:52,23.576 °C,
2/7/23 6:53,23.576 °C,
2/7/23 6:54,23.576 °C,
2/7/23 6:55,23.576 °C,
2/7/23 6:56,23.576 °C,
2/7/23 6:57,23.576 °C,
2/7/23 6:58,23.576 °C,
2/7/23 6:59,23.576 °C,
2/7/23 7:00,23.576 °C,
2/7/23 7:01,23.576 °C,
2/7/23 7:02,23.576 °C,
2/7/23 7:03,23.576 °C,
2/7/23 7:04,23.576 °C,
2/7/23 7:05,23.576 °C,
2/7/23 7:06,23.576 °C,
2/7/23 7:07,23.576 °C,
2/7/23 7:08,23.576 °C,
2/7/23 7:09,23.576 °C,
2/7/23 7:10,23.576 °C,
2/7/23 7:11,23.576 °C,
2/7/23 7:12,23.576 °C,
2/7/23 7:13,23.576 °C,
2/7/23 7:14,23.576 °C,
2/7/23 7:15,23.576 °C,
2/7/23 7:16,23.576 °C,
2/7/23 7:17,23.576 °C,
2/7/23 7:18,23.576 °C,
2/7/23 7:19,23.576 °C,
2/7/23 7:20,23.576 °C,
2/7/23 7:21,23.576 °C,
2/7/23 7:22,23.576 °C,
2/7/23 7:23,23.576 °C,
2/7/23 7:24,23.576 °C,
2/7/23 7:25,23.576 °C,
2/7/23 7:26,23.576 °C,
2/7/23 7:27,23.576 °C,
2/7/23 7:28,23.576 °C,
2/7/23 7:29,23.576 °C,
2/7/23 7:30,23.576 °C,
2/7/23 7:31,23.576 °C,
2/7/23 7:32,23.576 °C,
2/7/23 7:33,23.576 °C,
2/7/23 7:34,23.576 °C,
2/7/23 7:35,23.576 °C,
2/7/23 7:36,23.576 °C,
2/7/23 7:37,23.576 °C,
2/7/23 7:38,23.576 °C,
2/7/23 7:39,23.576 °C,
2/7/23 7:40,23.576 °C,
2/7/23 7:41,23.576 °C,
2/7/23 7:42,23.576 °C,
2/7/23 7:43,23.576 °C,
2/7/23 7:44,23.576 °C,
2/7/23 7:45,23.576 °C,
2/7/23 7:46,23.576 °C,
2/7/23 7:47,23.576 °C,
2/7/23 7:48,23.576 °C,
2/7/23 7:49,23.576 °C,
2/7/23 7:50,23.576 °C,
2/7/23 7:51,23.576 °C,
2/7/23 7:52,23.576 °C,
2/7/23 7:53,23.576 °C,
2/7/23 7:54,23.576 °C,
2/7/23 7:55,23.576 °C,
2/7/23 7:56,23.576 °C,
2/7/23 7:57,23.576 °C,
2/7/23 7:58,23.576 °C,
2/7/23 7:59,23.576 °C,
2/7/23 8:00,23.576 °C,
2/7/23 8:01,23.576 °C,
2/7/23 8:02,23.576 °C,
2/7/23 8:03,23.576 °C,
2/7/23 8:04,23.576 °C,
2/7/23 8:05,23.576 °C,
2/7/23 8:06,23.576 °C,
2/7/23 8:07,23.576 °C,
2/7/23 8:08,23.576 °C,
2/7/23 8:09,23.576 °C,
2/7/23 8:10,23.576 °C,
2/7/23 8:11,23.576 °C,
2/7/23 8:12,23.576 °C,
2/7/23 8:13,23.576 °C,
2/7/23 8:14,23.576 °C,
2/7/23 8:15,23.576 °C,
2/7/23 8:16,23.576 °C,
2/7/23 8:17,23.576 °C,
2/7/23 8:18,23.576 °C,
2/7/23 8:19,23.576 °C,
2/7/23 8:20,23.576 °C,
2/7/23 8:21,23.638 °C,
2/7/23 8:22,23.638 °C,
2/7/23 8:23,23.638 °C,
2/7/23 8:24,23.638 °C,
2/7/23 8:25,23.576 °C,
2/7/23 8:26,23.576 °C,
2/7/23 8:27,23.576 °C,
2/7/23 8:28,23.576 °C,
2/7/23 8:29,23.638 °C,
2/7/23 8:30,23.638 °C,
2/7/23 8:31,23.638 °C,
2/7/23 8:32,23.638 °C,
2/7/23 8:33,23.638 °C,
2/7/23 8:34,23.638 °C,
2/7/23 8:35,23.638 °C,
2/7/23 8:36,23.638 °C,
2/7/23 8:37,23.638 °C,
2/7/23 8:38,23.638 °C,
2/7/23 8:39,23.638 °C,
2/7/23 8:40,23.638 °C,
2/7/23 8:41,23.638 °C,
2/7/23 8:42,23.638 °C,
2/7/23 8:43,23.638 °C,
2/7/23 8:44,23.638 °C,
2/7/23 8:45,23.638 °C,
2/7/23 8:46,23.638 °C,
2/7/23 8:47,23.638 °C,
2/7/23 8:48,23.638 °C,
2/7/23 8:49,23.638 °C,
2/7/23 8:50,23.638 °C,
2/7/23 8:51,23.638 °C,
2/7/23 8:52,23.638 °C,
2/7/23 8:53,23.638 °C,
2/7/23 8:54,23.638 °C,
2/7/23 8:55,23.638 °C,
2/7/23 8:56,23.638 °C,
2/7/23 8:57,23.638 °C,
2/7/23 8:58,23.638 °C,
2/7/23 8:59,23.638 °C,
2/7/23 9:00,23.638 °C,
2/7/23 9:01,23.638 °C,
2/7/23 9:02,23.638 °C,
2/7/23 9:03,23.638 °C,
2/7/23 9:04,23.638 °C,
2/7/23 9:05,23.638 °C,
2/7/23 9:06,23.638 °C,
2/7/23 9:07,23.638 °C,
2/7/23 9:08,23.638 °C,
2/7/23 9:09,23.638 °C,
2/7/23 9:10,23.638 °C,
2/7/23 9:11,23.638 °C,
2/7/23 9:12,23.638 °C,
2/7/23 9:13,23.638 °C,
2/7/23 9:14,23.638 °C,
2/7/23 9:15,23.638 °C,
2/7/23 9:16,23.638 °C,
2/7/23 9:17,23.638 °C,
2/7/23 9:18,23.638 °C,
2/7/23 9:19,23.638 °C,
2/7/23 9:20,23.638 °C,
2/7/23 9:21,23.638 °C,
2/7/23 9:22,23.638 °C,
2/7/23 9:23,23.638 °C,
2/7/23 9:24,23.638 °C,
2/7/23 9:25,23.638 °C,
2/7/23 9:26,23.638 °C,
2/7/23 9:27,23.638 °C,
2/7/23 9:28,23.638 °C,
