scan,date,time,raw,calibrated
1251,2/12/22, 06:30:00,0,0
1252,2/12/22, 06:40:00,0,0
1253,2/12/22, 06:50:00,10,0.6
1254,2/12/22, 07:00:00,73,4.7
1255,2/12/22, 07:10:00,170,11
1256,2/12/22, 07:20:00,263,17
1257,2/12/22, 07:30:00,436,28.3
1258,2/12/22, 07:40:00,1006,65.2
1259,2/12/22, 07:50:00,1243,80.6
1260,2/12/22, 08:00:00,1031,66.8
1261,2/12/22, 08:10:00,1604,104
1262,2/12/22, 08:20:00,2454,159.1
1263,2/12/22, 08:30:00,2286,148.2
1264,2/12/22, 08:40:00,2803,181.7
1265,2/12/22, 08:50:00,3841,249
1266,2/12/22, 09:00:00,3007,194.9
1267,2/12/22, 09:10:00,2571,166.7
1268,2/12/22, 09:20:00,3300,213.9
1269,2/12/22, 09:30:00,3124,202.5
1270,2/12/22, 09:40:00,2470,160.1
1271,2/12/22, 09:50:00,6250,405.1
1272,2/12/22, 10:00:00,6100,395.4
1273,2/12/22, 10:10:00,5050,327.3
1274,2/12/22, 10:20:00,5527,358.3
1275,2/12/22, 10:30:00,8068,523
1276,2/12/22, 10:40:00,7088,459.4
1277,2/12/22, 10:50:00,8346,541
1278,2/12/22, 11:00:00,10597,686.9
1279,2/12/22, 11:10:00,8753,567.4
1280,2/12/22, 11:20:00,10892,706
1281,2/12/22, 11:30:00,6770,438.8
1282,2/12/22, 11:40:00,7938,514.5
1283,2/12/22, 11:50:00,10083,653.6
1284,2/12/22, 12:00:00,12742,825.9
1285,2/12/22, 12:10:00,13036,845
1286,2/12/22, 12:20:00,10963,710.6
1287,2/12/22, 12:30:00,7205,467
1288,2/12/22, 12:40:00,11581,750.7
1289,2/12/22, 12:50:00,8806,570.8
1290,2/12/22, 13:00:00,6530,423.3
1291,2/12/22, 13:10:00,8637,559.9
1292,2/12/22, 13:20:00,10160,658.6
1293,2/12/22, 13:30:00,8251,534.8
1294,2/12/22, 13:40:00,9799,635.2
1295,2/12/22, 13:50:00,4497,291.5
1296,2/12/22, 14:00:00,7835,507.9
1297,2/12/22, 14:10:00,10543,683.4
1298,2/12/22, 14:20:00,5242,339.8
1299,2/12/22, 14:30:00,5390,349.4
1300,2/12/22, 14:40:00,5333,345.7
1301,2/12/22, 14:50:00,4818,312.3
1302,2/12/22, 15:00:00,5289,342.8
1303,2/12/22, 15:10:00,3608,233.9
1304,2/12/22, 15:20:00,1723,111.7
1305,2/12/22, 15:30:00,3194,207
1306,2/12/22, 15:40:00,3732,241.9
1307,2/12/22, 15:50:00,3736,242.2
1308,2/12/22, 16:00:00,1768,114.6
1309,2/12/22, 16:10:00,1358,88
1310,2/12/22, 16:20:00,1302,84.4
1311,2/12/22, 16:30:00,1247,80.8
1312,2/12/22, 16:40:00,1301,84.3
1313,2/12/22, 16:50:00,984,63.8
1314,2/12/22, 17:00:00,631,40.9
1315,2/12/22, 17:10:00,293,19
1316,2/12/22, 17:20:00,234,15.2
1317,2/12/22, 17:30:00,203,13.2
1318,2/12/22, 17:40:00,137,8.9
1319,2/12/22, 17:50:00,59,3.8
1320,2/12/22, 18:00:00,18,1.2
1321,2/12/22, 18:10:00,0,0
1322,2/12/22, 18:20:00,0,0
1323,2/12/22, 18:30:00,0,0
1324,2/12/22, 18:40:00,0,0
1325,2/12/22, 18:50:00,0,0
1326,2/12/22, 19:00:00,0,0
1327,2/12/22, 19:10:00,0,0
1328,2/12/22, 19:20:00,0,0
1329,2/12/22, 19:30:00,0,0
1330,2/12/22, 19:40:00,0,0
1331,2/12/22, 19:50:00,0,0
1332,2/12/22, 20:00:00,0,0
1333,2/12/22, 20:10:00,0,0
1334,2/12/22, 20:20:00,0,0
1335,2/12/22, 20:30:00,0,0
1336,2/12/22, 20:40:00,0,0
1337,2/12/22, 20:50:00,0,0
1338,2/12/22, 21:00:00,0,0
1339,2/12/22, 21:10:00,0,0
1340,2/12/22, 21:20:00,0,0
1341,2/12/22, 21:30:00,0,0
1342,2/12/22, 21:40:00,0,0
1343,2/12/22, 21:50:00,0,0
1344,2/12/22, 22:00:00,0,0
1345,2/12/22, 22:10:00,0,0
1346,2/12/22, 22:20:00,0,0
1347,2/12/22, 22:30:00,0,0
1348,2/12/22, 22:40:00,0,0
1349,2/12/22, 22:50:00,0,0
1350,2/12/22, 23:00:00,0,0
1351,2/12/22, 23:10:00,0,0
1352,2/12/22, 23:20:00,0,0
1353,2/12/22, 23:30:00,0,0
1354,2/12/22, 23:40:00,0,0
1355,2/12/22, 23:50:00,0,0
1356,2/12/22, 24:00:00,0,0
1357,3/12/22, 00:10:00,0,0
1358,3/12/22, 00:20:00,0,0
1359,3/12/22, 00:30:00,0,0
1360,3/12/22, 00:40:00,0,0
1361,3/12/22, 00:50:00,0,0
1362,3/12/22, 01:00:00,0,0
1363,3/12/22, 01:10:00,0,0
1364,3/12/22, 01:20:00,0,0
1365,3/12/22, 01:30:00,0,0
1366,3/12/22, 01:40:00,0,0
1367,3/12/22, 01:50:00,0,0
1368,3/12/22, 02:00:00,0,0
1369,3/12/22, 02:10:00,0,0
1370,3/12/22, 02:20:00,0,0
1371,3/12/22, 02:30:00,0,0
1372,3/12/22, 02:40:00,0,0
1373,3/12/22, 02:50:00,0,0
1374,3/12/22, 03:00:00,0,0
1375,3/12/22, 03:10:00,0,0
1376,3/12/22, 03:20:00,0,0
1377,3/12/22, 03:30:00,0,0
1378,3/12/22, 03:40:00,0,0
1379,3/12/22, 03:50:00,0,0
1380,3/12/22, 04:00:00,0,0
1381,3/12/22, 04:10:00,0,0
1382,3/12/22, 04:20:00,0,0
1383,3/12/22, 04:30:00,0,0
1384,3/12/22, 04:40:00,0,0
1385,3/12/22, 04:50:00,0,0
1386,3/12/22, 05:00:00,0,0
1387,3/12/22, 05:10:00,0,0
1388,3/12/22, 05:20:00,0,0
1389,3/12/22, 05:30:00,0,0
1390,3/12/22, 05:40:00,0,0
1391,3/12/22, 05:50:00,0,0
1392,3/12/22, 06:00:00,0,0
1393,3/12/22, 06:10:00,0,0
1394,3/12/22, 06:20:00,0,0
1395,3/12/22, 06:30:00,0,0
1396,3/12/22, 06:40:00,0,0
1397,3/12/22, 06:50:00,21,1.4
1398,3/12/22, 07:00:00,100,6.5
1399,3/12/22, 07:10:00,219,14.2
1400,3/12/22, 07:20:00,437,28.3
1401,3/12/22, 07:30:00,1038,67.3
1402,3/12/22, 07:40:00,637,41.3
1403,3/12/22, 07:50:00,1489,96.5
1404,3/12/22, 08:00:00,2654,172
1405,3/12/22, 08:10:00,2977,193
1406,3/12/22, 08:20:00,3809,246.9
1407,3/12/22, 08:30:00,4027,261
1408,3/12/22, 08:40:00,2090,135.5
1409,3/12/22, 08:50:00,3963,256.9
1410,3/12/22, 09:00:00,4665,302.4
1411,3/12/22, 09:10:00,6568,425.7
1412,3/12/22, 09:20:00,7472,484.3
1413,3/12/22, 09:30:00,6139,397.9
1414,3/12/22, 09:40:00,7666,496.9
1415,3/12/22, 09:50:00,8864,574.6
1416,3/12/22, 10:00:00,9222,597.8
1417,3/12/22, 10:10:00,9853,638.7
1418,3/12/22, 10:20:00,9477,614.3
1419,3/12/22, 10:30:00,9843,638
1420,3/12/22, 10:40:00,10333,669.8
1421,3/12/22, 10:50:00,11328,734.3
1422,3/12/22, 11:00:00,10396,673.9
1423,3/12/22, 11:10:00,13086,848.2
1424,3/12/22, 11:20:00,11502,745.6
1425,3/12/22, 11:30:00,9813,636.1
1426,3/12/22, 11:40:00,12454,807.3
1427,3/12/22, 11:50:00,13559,878.9
1428,3/12/22, 12:00:00,14159,917.8
1429,3/12/22, 12:10:00,10441,676.8
1430,3/12/22, 12:20:00,4243,275
1431,3/12/22, 12:30:00,8222,533
1432,3/12/22, 12:40:00,5235,339.3
1433,3/12/22, 12:50:00,9206,596.7
1434,3/12/22, 13:00:00,15392,997.7
1435,3/12/22, 13:10:00,11859,768.7
1436,3/12/22, 13:20:00,6962,451.3
1437,3/12/22, 13:30:00,6259,405.7
1438,3/12/22, 13:40:00,10448,677.2
1439,3/12/22, 13:50:00,12634,818.9
1440,3/12/22, 14:00:00,7809,506.2
1441,3/12/22, 14:10:00,8354,541.5
1442,3/12/22, 14:20:00,5738,371.9
1443,3/12/22, 14:30:00,4796,310.9
1444,3/12/22, 14:40:00,9499,615.7
1445,3/12/22, 14:50:00,8919,578.1
1446,3/12/22, 15:00:00,4813,312
1447,3/12/22, 15:10:00,6640,430.4
1448,3/12/22, 15:20:00,3622,234.8
1449,3/12/22, 15:30:00,3137,203.3
1450,3/12/22, 15:40:00,2872,186.2
1451,3/12/22, 15:50:00,4015,260.3
1452,3/12/22, 16:00:00,2177,141.1
1453,3/12/22, 16:10:00,1728,112
1454,3/12/22, 16:20:00,1401,90.8
1455,3/12/22, 16:30:00,1188,77
1456,3/12/22, 16:40:00,939,60.9
1457,3/12/22, 16:50:00,815,52.8
1458,3/12/22, 17:00:00,764,49.5
1459,3/12/22, 17:10:00,654,42.4
1460,3/12/22, 17:20:00,452,29.3
1461,3/12/22, 17:30:00,379,24.6
1462,3/12/22, 17:40:00,204,13.2
1463,3/12/22, 17:50:00,63,4.1
1464,3/12/22, 18:00:00,12,0.8
1465,3/12/22, 18:10:00,0,0
1466,3/12/22, 18:20:00,0,0
1467,3/12/22, 18:30:00,0,0
1468,3/12/22, 18:40:00,0,0
1469,3/12/22, 18:50:00,0,0
1470,3/12/22, 19:00:00,0,0
1471,3/12/22, 19:10:00,0,0
1472,3/12/22, 19:20:00,0,0
1473,3/12/22, 19:30:00,0,0
1474,3/12/22, 19:40:00,0,0
1475,3/12/22, 19:50:00,0,0
1476,3/12/22, 20:00:00,0,0
1477,3/12/22, 20:10:00,0,0
1478,3/12/22, 20:20:00,0,0
1479,3/12/22, 20:30:00,0,0
1480,3/12/22, 20:40:00,0,0
1481,3/12/22, 20:50:00,0,0
1482,3/12/22, 21:00:00,0,0
1483,3/12/22, 21:10:00,0,0
1484,3/12/22, 21:20:00,0,0
1485,3/12/22, 21:30:00,0,0
1486,3/12/22, 21:40:00,0,0
1487,3/12/22, 21:50:00,0,0
1488,3/12/22, 22:00:00,0,0
1489,3/12/22, 22:10:00,0,0
1490,3/12/22, 22:20:00,0,0
1491,3/12/22, 22:30:00,0,0
1492,3/12/22, 22:40:00,0,0
1493,3/12/22, 22:50:00,0,0
1494,3/12/22, 23:00:00,0,0
1495,3/12/22, 23:10:00,0,0
1496,3/12/22, 23:20:00,0,0
1497,3/12/22, 23:30:00,0,0
1498,3/12/22, 23:40:00,0,0
1499,3/12/22, 23:50:00,0,0
1500,3/12/22, 24:00:00,0,0
1501,4/12/22, 00:10:00,0,0
1502,4/12/22, 00:20:00,0,0
1503,4/12/22, 00:30:00,0,0
1504,4/12/22, 00:40:00,0,0
1505,4/12/22, 00:50:00,0,0
1506,4/12/22, 01:00:00,0,0
1507,4/12/22, 01:10:00,0,0
1508,4/12/22, 01:20:00,0,0
1509,4/12/22, 01:30:00,0,0
1510,4/12/22, 01:40:00,0,0
1511,4/12/22, 01:50:00,0,0
1512,4/12/22, 02:00:00,0,0
1513,4/12/22, 02:10:00,0,0
1514,4/12/22, 02:20:00,0,0
1515,4/12/22, 02:30:00,0,0
1516,4/12/22, 02:40:00,0,0
1517,4/12/22, 02:50:00,0,0
1518,4/12/22, 03:00:00,0,0
1519,4/12/22, 03:10:00,0,0
1520,4/12/22, 03:20:00,0,0
1521,4/12/22, 03:30:00,0,0
1522,4/12/22, 03:40:00,0,0
1523,4/12/22, 03:50:00,0,0
1524,4/12/22, 04:00:00,0,0
1525,4/12/22, 04:10:00,0,0
1526,4/12/22, 04:20:00,0,0
1527,4/12/22, 04:30:00,0,0
1528,4/12/22, 04:40:00,0,0
1529,4/12/22, 04:50:00,0,0
1530,4/12/22, 05:00:00,0,0
1531,4/12/22, 05:10:00,0,0
1532,4/12/22, 05:20:00,0,0
1533,4/12/22, 05:30:00,0,0
1534,4/12/22, 05:40:00,0,0
1535,4/12/22, 05:50:00,0,0
1536,4/12/22, 06:00:00,0,0
1537,4/12/22, 06:10:00,0,0
1538,4/12/22, 06:20:00,0,0
1539,4/12/22, 06:30:00,0,0
1540,4/12/22, 06:40:00,0,0
1541,4/12/22, 06:50:00,11,0.7
1542,4/12/22, 07:00:00,68,4.4
1543,4/12/22, 07:10:00,224,14.5
1544,4/12/22, 07:20:00,549,35.6
1545,4/12/22, 07:30:00,689,44.7
1546,4/12/22, 07:40:00,921,59.7
1547,4/12/22, 07:50:00,1389,90
1548,4/12/22, 08:00:00,924,59.9
1549,4/12/22, 08:10:00,2464,159.7
1550,4/12/22, 08:20:00,3563,231
1551,4/12/22, 08:30:00,5425,351.6
1552,4/12/22, 08:40:00,3933,254.9
1553,4/12/22, 08:50:00,2848,184.6
1554,4/12/22, 09:00:00,5094,330.2
1555,4/12/22, 09:10:00,3442,223.1
1556,4/12/22, 09:20:00,3740,242.4
1557,4/12/22, 09:30:00,4323,280.2
1558,4/12/22, 09:40:00,5396,349.8
1559,4/12/22, 09:50:00,6086,394.5
1560,4/12/22, 10:00:00,4043,262.1
1561,4/12/22, 10:10:00,6655,431.4
1562,4/12/22, 10:20:00,10479,679.2
1563,4/12/22, 10:30:00,10226,662.9
1564,4/12/22, 10:40:00,8223,533
1565,4/12/22, 10:50:00,6761,438.2
1566,4/12/22, 11:00:00,9042,586.1
1567,4/12/22, 11:10:00,10323,669.1
1568,4/12/22, 11:20:00,8266,535.8
1569,4/12/22, 11:30:00,8850,573.7
1570,4/12/22, 11:40:00,11800,764.9
1571,4/12/22, 11:50:00,11990,777.2
1572,4/12/22, 12:00:00,11076,717.9
1573,4/12/22, 12:10:00,8074,523.4
1574,4/12/22, 12:20:00,7697,498.9
1575,4/12/22, 12:30:00,9431,611.3
1576,4/12/22, 12:40:00,11808,765.4
1577,4/12/22, 12:50:00,7488,485.4
1578,4/12/22, 13:00:00,6596,427.6
1579,4/12/22, 13:10:00,8764,568.1
1580,4/12/22, 13:20:00,9829,637.1
1581,4/12/22, 13:30:00,12859,833.5
1582,4/12/22, 13:40:00,10231,663.2
1583,4/12/22, 13:50:00,7843,508.4
1584,4/12/22, 14:00:00,10357,671.3
1585,4/12/22, 14:10:00,8542,553.7
1586,4/12/22, 14:20:00,8783,569.3
1587,4/12/22, 14:30:00,11355,736
1588,4/12/22, 14:40:00,7536,488.5
1589,4/12/22, 14:50:00,3794,245.9
1590,4/12/22, 15:00:00,7764,503.3
1591,4/12/22, 15:10:00,8105,525.4
1592,4/12/22, 15:20:00,7253,470.1
1593,4/12/22, 15:30:00,6496,421.1
1594,4/12/22, 15:40:00,5800,376
1595,4/12/22, 15:50:00,3699,239.8
1596,4/12/22, 16:00:00,4817,312.2
1597,4/12/22, 16:10:00,3285,212.9
1598,4/12/22, 16:20:00,2057,133.3
1599,4/12/22, 16:30:00,1370,88.8
1600,4/12/22, 16:40:00,978,63.4
1601,4/12/22, 16:50:00,869,56.3
1602,4/12/22, 17:00:00,739,47.9
1603,4/12/22, 17:10:00,700,45.4
1604,4/12/22, 17:20:00,712,46.2
1605,4/12/22, 17:30:00,496,32.2
1606,4/12/22, 17:40:00,230,14.9
1607,4/12/22, 17:50:00,111,7.2
1608,4/12/22, 18:00:00,34,2.2
1609,4/12/22, 18:10:00,2,0.1
1610,4/12/22, 18:20:00,0,0
1611,4/12/22, 18:30:00,0,0
1612,4/12/22, 18:40:00,0,0
1613,4/12/22, 18:50:00,0,0
1614,4/12/22, 19:00:00,0,0
1615,4/12/22, 19:10:00,0,0
1616,4/12/22, 19:20:00,0,0
1617,4/12/22, 19:30:00,0,0
1618,4/12/22, 19:40:00,0,0
1619,4/12/22, 19:50:00,0,0
1620,4/12/22, 20:00:00,0,0
1621,4/12/22, 20:10:00,0,0
1622,4/12/22, 20:20:00,0,0
1623,4/12/22, 20:30:00,0,0
1624,4/12/22, 20:40:00,0,0
1625,4/12/22, 20:50:00,0,0
1626,4/12/22, 21:00:00,0,0
1627,4/12/22, 21:10:00,0,0
1628,4/12/22, 21:20:00,0,0
1629,4/12/22, 21:30:00,0,0
1630,4/12/22, 21:40:00,0,0
1631,4/12/22, 21:50:00,0,0
1632,4/12/22, 22:00:00,0,0
1633,4/12/22, 22:10:00,0,0
1634,4/12/22, 22:20:00,0,0
1635,4/12/22, 22:30:00,0,0
1636,4/12/22, 22:40:00,0,0
1637,4/12/22, 22:50:00,0,0
1638,4/12/22, 23:00:00,0,0
1639,4/12/22, 23:10:00,0,0
1640,4/12/22, 23:20:00,0,0
1641,4/12/22, 23:30:00,0,0
1642,4/12/22, 23:40:00,0,0
1643,4/12/22, 23:50:00,0,0
1644,4/12/22, 24:00:00,0,0
1645,5/12/22, 00:10:00,0,0
1646,5/12/22, 00:20:00,0,0
1647,5/12/22, 00:30:00,0,0
1648,5/12/22, 00:40:00,0,0
1649,5/12/22, 00:50:00,0,0
1650,5/12/22, 01:00:00,0,0
1651,5/12/22, 01:10:00,0,0
1652,5/12/22, 01:20:00,0,0
1653,5/12/22, 01:30:00,0,0
1654,5/12/22, 01:40:00,0,0
1655,5/12/22, 01:50:00,0,0
1656,5/12/22, 02:00:00,0,0
1657,5/12/22, 02:10:00,0,0
1658,5/12/22, 02:20:00,0,0
1659,5/12/22, 02:30:00,0,0
1660,5/12/22, 02:40:00,0,0
1661,5/12/22, 02:50:00,0,0
1662,5/12/22, 03:00:00,0,0
1663,5/12/22, 03:10:00,0,0
1664,5/12/22, 03:20:00,0,0
1665,5/12/22, 03:30:00,0,0
1666,5/12/22, 03:40:00,0,0
1667,5/12/22, 03:50:00,0,0
1668,5/12/22, 04:00:00,0,0
1669,5/12/22, 04:10:00,0,0
1670,5/12/22, 04:20:00,0,0
1671,5/12/22, 04:30:00,0,0
1672,5/12/22, 04:40:00,0,0
1673,5/12/22, 04:50:00,0,0
1674,5/12/22, 05:00:00,0,0
1675,5/12/22, 05:10:00,0,0
1676,5/12/22, 05:20:00,0,0
1677,5/12/22, 05:30:00,0,0
1678,5/12/22, 05:40:00,0,0
1679,5/12/22, 05:50:00,0,0
1680,5/12/22, 06:00:00,0,0
1681,5/12/22, 06:10:00,0,0
1682,5/12/22, 06:20:00,0,0
1683,5/12/22, 06:30:00,0,0
1684,5/12/22, 06:40:00,0,0
1685,5/12/22, 06:50:00,8,0.5
1686,5/12/22, 07:00:00,61,4
1687,5/12/22, 07:10:00,161,10.4
1688,5/12/22, 07:20:00,263,17
1689,5/12/22, 07:30:00,361,23.4
1690,5/12/22, 07:40:00,461,29.9
1691,5/12/22, 07:50:00,567,36.8
1692,5/12/22, 08:00:00,683,44.3
1693,5/12/22, 08:10:00,951,61.6
1694,5/12/22, 08:20:00,2087,135.3
1695,5/12/22, 08:30:00,2965,192.2
1696,5/12/22, 08:40:00,3404,220.6
1697,5/12/22, 08:50:00,3880,251.5
1698,5/12/22, 09:00:00,4371,283.3
1699,5/12/22, 09:10:00,4900,317.6
1700,5/12/22, 09:20:00,5678,368
1701,5/12/22, 09:30:00,4027,261
1702,5/12/22, 09:40:00,3293,213.5
1703,5/12/22, 09:50:00,6333,410.5
1704,5/12/22, 10:00:00,4186,271.3
1705,5/12/22, 10:10:00,3452,223.8
1706,5/12/22, 10:20:00,4631,300.2
1707,5/12/22, 10:30:00,4673,302.9
1708,5/12/22, 10:40:00,4616,299.2
1709,5/12/22, 10:50:00,4289,278
1710,5/12/22, 11:00:00,5252,340.4
1711,5/12/22, 11:10:00,4235,274.5
1712,5/12/22, 11:20:00,5080,329.3
1713,5/12/22, 11:30:00,6210,402.5
1714,5/12/22, 11:40:00,8508,551.5
1715,5/12/22, 11:50:00,9088,589.1
1716,5/12/22, 12:00:00,6150,398.6
1717,5/12/22, 12:10:00,6332,410.4
1718,5/12/22, 12:20:00,7230,468.6
1719,5/12/22, 12:30:00,6904,447.5
1720,5/12/22, 12:40:00,6166,399.7
1721,5/12/22, 12:50:00,6479,420
1722,5/12/22, 13:00:00,7939,514.6
1723,5/12/22, 13:10:00,10236,663.5
1724,5/12/22, 13:20:00,6879,445.9
1725,5/12/22, 13:30:00,1879,121.8
1726,5/12/22, 13:40:00,1454,94.2
1727,5/12/22, 13:50:00,1543,100
1728,5/12/22, 14:00:00,2023,131.1
1729,5/12/22, 14:10:00,2077,134.6
1730,5/12/22, 14:20:00,2538,164.5
1731,5/12/22, 14:30:00,2355,152.7
1732,5/12/22, 14:40:00,2361,153
1733,5/12/22, 14:50:00,2208,143.1
1734,5/12/22, 15:00:00,2819,182.7
1735,5/12/22, 15:10:00,2644,171.4
1736,5/12/22, 15:20:00,2250,145.8
1737,5/12/22, 15:30:00,1480,95.9
1738,5/12/22, 15:40:00,1303,84.5
1739,5/12/22, 15:50:00,1886,122.3
1740,5/12/22, 16:00:00,1796,116.4
1741,5/12/22, 16:10:00,1967,127.5
1742,5/12/22, 16:20:00,1734,112.4
1743,5/12/22, 16:30:00,1182,76.6
1744,5/12/22, 16:40:00,807,52.3
1745,5/12/22, 16:50:00,883,57.2
1746,5/12/22, 17:00:00,1048,67.9
1747,5/12/22, 17:10:00,1024,66.4
1748,5/12/22, 17:20:00,664,43
1749,5/12/22, 17:30:00,361,23.4
1750,5/12/22, 17:40:00,168,10.9
1751,5/12/22, 17:50:00,63,4.1
1752,5/12/22, 18:00:00,16,1
1753,5/12/22, 18:10:00,0,0
1754,5/12/22, 18:20:00,0,0
1755,5/12/22, 18:30:00,0,0
1756,5/12/22, 18:40:00,0,0
1757,5/12/22, 18:50:00,0,0
1758,5/12/22, 19:00:00,0,0
1759,5/12/22, 19:10:00,0,0
1760,5/12/22, 19:20:00,0,0
1761,5/12/22, 19:30:00,0,0
1762,5/12/22, 19:40:00,0,0
1763,5/12/22, 19:50:00,0,0
1764,5/12/22, 20:00:00,0,0
1765,5/12/22, 20:10:00,0,0
1766,5/12/22, 20:20:00,0,0
1767,5/12/22, 20:30:00,0,0
1768,5/12/22, 20:40:00,0,0
1769,5/12/22, 20:50:00,0,0
1770,5/12/22, 21:00:00,0,0
1771,5/12/22, 21:10:00,0,0
1772,5/12/22, 21:20:00,0,0
1773,5/12/22, 21:30:00,0,0
1774,5/12/22, 21:40:00,0,0
1775,5/12/22, 21:50:00,0,0
1776,5/12/22, 22:00:00,0,0
1777,5/12/22, 22:10:00,0,0
1778,5/12/22, 22:20:00,0,0
1779,5/12/22, 22:30:00,0,0
1780,5/12/22, 22:40:00,0,0
1781,5/12/22, 22:50:00,0,0
1782,5/12/22, 23:00:00,0,0
1783,5/12/22, 23:10:00,0,0
1784,5/12/22, 23:20:00,0,0
1785,5/12/22, 23:30:00,0,0
1786,5/12/22, 23:40:00,0,0
1787,5/12/22, 23:50:00,0,0
1788,5/12/22, 24:00:00,0,0
1789,6/12/22, 00:10:00,0,0
1790,6/12/22, 00:20:00,0,0
1791,6/12/22, 00:30:00,0,0
1792,6/12/22, 00:40:00,0,0
1793,6/12/22, 00:50:00,0,0
1794,6/12/22, 01:00:00,0,0
1795,6/12/22, 01:10:00,0,0
1796,6/12/22, 01:20:00,0,0
1797,6/12/22, 01:30:00,0,0
1798,6/12/22, 01:40:00,0,0
1799,6/12/22, 01:50:00,0,0
1800,6/12/22, 02:00:00,0,0
1801,6/12/22, 02:10:00,0,0
1802,6/12/22, 02:20:00,0,0
1803,6/12/22, 02:30:00,0,0
1804,6/12/22, 02:40:00,0,0
1805,6/12/22, 02:50:00,0,0
1806,6/12/22, 03:00:00,0,0
1807,6/12/22, 03:10:00,0,0
1808,6/12/22, 03:20:00,0,0
1809,6/12/22, 03:30:00,0,0
1810,6/12/22, 03:40:00,0,0
1811,6/12/22, 03:50:00,0,0
1812,6/12/22, 04:00:00,0,0
1813,6/12/22, 04:10:00,0,0
1814,6/12/22, 04:20:00,0,0
1815,6/12/22, 04:30:00,0,0
1816,6/12/22, 04:40:00,0,0
1817,6/12/22, 04:50:00,0,0
1818,6/12/22, 05:00:00,0,0
1819,6/12/22, 05:10:00,0,0
1820,6/12/22, 05:20:00,0,0
1821,6/12/22, 05:30:00,0,0
1822,6/12/22, 05:40:00,0,0
1823,6/12/22, 05:50:00,0,0
1824,6/12/22, 06:00:00,0,0
1825,6/12/22, 06:10:00,0,0
1826,6/12/22, 06:20:00,0,0
1827,6/12/22, 06:30:00,0,0
1828,6/12/22, 06:40:00,0,0
1829,6/12/22, 06:50:00,3,0.2
1830,6/12/22, 07:00:00,31,2
1831,6/12/22, 07:10:00,101,6.5
1832,6/12/22, 07:20:00,284,18.4
1833,6/12/22, 07:30:00,481,31.2
1834,6/12/22, 07:40:00,643,41.7
1835,6/12/22, 07:50:00,908,58.9
1836,6/12/22, 08:00:00,1194,77.4
1837,6/12/22, 08:10:00,1521,98.6
1838,6/12/22, 08:20:00,1535,99.5
1839,6/12/22, 08:30:00,2066,133.9
1840,6/12/22, 08:40:00,2817,182.6
1841,6/12/22, 08:50:00,3089,200.2
1842,6/12/22, 09:00:00,2153,139.6
1843,6/12/22, 09:10:00,1644,106.6
1844,6/12/22, 09:20:00,1956,126.8
1845,6/12/22, 09:30:00,2716,176.1
1846,6/12/22, 09:40:00,2761,179
1847,6/12/22, 09:50:00,2161,140.1
1848,6/12/22, 10:00:00,1172,76
1849,6/12/22, 10:10:00,1567,101.6
1850,6/12/22, 10:20:00,3210,208.1
1851,6/12/22, 10:30:00,4394,284.8
1852,6/12/22, 10:40:00,4567,296
1853,6/12/22, 10:50:00,4975,322.5
1854,6/12/22, 11:00:00,6705,434.6
1855,6/12/22, 11:10:00,7014,454.6
1856,6/12/22, 11:20:00,5368,348
1857,6/12/22, 11:30:00,5790,375.3
1858,6/12/22, 11:40:00,5668,367.4
1859,6/12/22, 11:50:00,6139,397.9
1860,6/12/22, 12:00:00,4690,304
1861,6/12/22, 12:10:00,4173,270.5
1862,6/12/22, 12:20:00,3953,256.2
1863,6/12/22, 12:30:00,4324,280.3
1864,6/12/22, 12:40:00,4377,283.7
1865,6/12/22, 12:50:00,4715,305.6
1866,6/12/22, 13:00:00,5815,376.9
1867,6/12/22, 13:10:00,4632,300.2
1868,6/12/22, 13:20:00,3670,237.9
1869,6/12/22, 13:30:00,4143,268.5
1870,6/12/22, 13:40:00,4737,307.1
1871,6/12/22, 13:50:00,5933,384.6
1872,6/12/22, 14:00:00,3833,248.5
1873,6/12/22, 14:10:00,3197,207.2
1874,6/12/22, 14:20:00,3866,250.6
1875,6/12/22, 14:30:00,4095,265.4
1876,6/12/22, 14:40:00,3206,207.8
1877,6/12/22, 14:50:00,3950,256
1878,6/12/22, 15:00:00,4469,289.7
1879,6/12/22, 15:10:00,5039,326.6
1880,6/12/22, 15:20:00,3148,204.1
1881,6/12/22, 15:30:00,2242,145.3
1882,6/12/22, 15:40:00,3582,232.2
1883,6/12/22, 15:50:00,3158,204.7
1884,6/12/22, 16:00:00,2872,186.2
1885,6/12/22, 16:10:00,3025,196.1
1886,6/12/22, 16:20:00,1106,71.7
1887,6/12/22, 16:30:00,459,29.8
1888,6/12/22, 16:40:00,259,16.8
1889,6/12/22, 16:50:00,406,26.3
1890,6/12/22, 17:00:00,681,44.1
1891,6/12/22, 17:10:00,843,54.6
1892,6/12/22, 17:20:00,568,36.8
1893,6/12/22, 17:30:00,328,21.3
1894,6/12/22, 17:40:00,165,10.7
1895,6/12/22, 17:50:00,47,3
1896,6/12/22, 18:00:00,14,0.9
1897,6/12/22, 18:10:00,0,0
1898,6/12/22, 18:20:00,0,0
1899,6/12/22, 18:30:00,0,0
1900,6/12/22, 18:40:00,0,0
1901,6/12/22, 18:50:00,0,0
1902,6/12/22, 19:00:00,0,0
1903,6/12/22, 19:10:00,0,0
1904,6/12/22, 19:20:00,0,0
1905,6/12/22, 19:30:00,0,0
1906,6/12/22, 19:40:00,0,0
