scan,date,time,raw,calibrated
6696,12/3/23, 00:50:00,0,0
6697,12/3/23, 01:00:00,0,0
6698,12/3/23, 01:10:00,0,0
6699,12/3/23, 01:20:00,0,0
6700,12/3/23, 01:30:00,0,0
6701,12/3/23, 01:40:00,0,0
6702,12/3/23, 01:50:00,0,0
6703,12/3/23, 02:00:00,0,0
6704,12/3/23, 02:10:00,0,0
6705,12/3/23, 02:20:00,0,0
6706,12/3/23, 02:30:00,0,0
6707,12/3/23, 02:40:00,0,0
6708,12/3/23, 02:50:00,0,0
6709,12/3/23, 03:00:00,0,0
6710,12/3/23, 03:10:00,0,0
6711,12/3/23, 03:20:00,0,0
6712,12/3/23, 03:30:00,0,0
6713,12/3/23, 03:40:00,0,0
6714,12/3/23, 03:50:00,0,0
6715,12/3/23, 04:00:00,0,0
6716,12/3/23, 04:10:00,0,0
6717,12/3/23, 04:20:00,0,0
6718,12/3/23, 04:30:00,0,0
6719,12/3/23, 04:40:00,0,0
6720,12/3/23, 04:50:00,0,0
6721,12/3/23, 05:00:00,0,0
6722,12/3/23, 05:10:00,0,0
6723,12/3/23, 05:20:00,0,0
6724,12/3/23, 05:30:00,0,0
6725,12/3/23, 05:40:00,0,0
6726,12/3/23, 05:50:00,0,0
6727,12/3/23, 06:00:00,0,0
6728,12/3/23, 06:10:00,0,0
6729,12/3/23, 06:20:00,0,0
6730,12/3/23, 06:30:00,0,0
6731,12/3/23, 06:40:00,1,0.1
6732,12/3/23, 06:50:00,15,1
6733,12/3/23, 07:00:00,42,2.9
6734,12/3/23, 07:10:00,108,7.5
6735,12/3/23, 07:20:00,164,11.5
6736,12/3/23, 07:30:00,247,17.3
6737,12/3/23, 07:40:00,413,28.9
6738,12/3/23, 07:50:00,365,25.5
6739,12/3/23, 08:00:00,373,26.1
6740,12/3/23, 08:10:00,397,27.7
6741,12/3/23, 08:20:00,426,29.8
6742,12/3/23, 08:30:00,547,38.2
6743,12/3/23, 08:40:00,527,36.8
6744,12/3/23, 08:50:00,539,37.7
6745,12/3/23, 09:00:00,517,36.1
6746,12/3/23, 09:10:00,570,39.8
6747,12/3/23, 09:20:00,589,41.2
6748,12/3/23, 09:30:00,625,43.7
6749,12/3/23, 09:40:00,712,49.8
6750,12/3/23, 09:50:00,872,60.9
6751,12/3/23, 10:00:00,1169,81.7
6752,12/3/23, 10:10:00,2194,153.3
6753,12/3/23, 10:20:00,2827,197.6
6754,12/3/23, 10:30:00,2020,141.2
6755,12/3/23, 10:40:00,1319,92.2
6756,12/3/23, 10:50:00,1081,75.5
6757,12/3/23, 11:00:00,1153,80.6
6758,12/3/23, 11:10:00,988,69
6759,12/3/23, 11:20:00,2149,150.2
6760,12/3/23, 11:30:00,3108,217.2
6761,12/3/23, 11:40:00,2724,190.4
6762,12/3/23, 11:50:00,4159,290.7
6763,12/3/23, 12:00:00,3039,212.4
6764,12/3/23, 12:10:00,4133,288.8
6765,12/3/23, 12:20:00,3991,278.9
6766,12/3/23, 12:30:00,4470,312.4
6767,12/3/23, 12:40:00,4592,320.9
6768,12/3/23, 12:50:00,5034,351.8
6769,12/3/23, 13:00:00,3615,252.6
6770,12/3/23, 13:10:00,3998,279.4
6771,12/3/23, 13:20:00,4073,284.7
6772,12/3/23, 13:30:00,2647,185
6773,12/3/23, 13:40:00,5562,388.7
6774,12/3/23, 13:50:00,1987,138.9
6775,12/3/23, 14:00:00,1593,111.3
6776,12/3/23, 14:10:00,5556,388.3
6777,12/3/23, 14:20:00,5491,383.8
6778,12/3/23, 14:30:00,4879,341
6779,12/3/23, 14:40:00,3297,230.4
6780,12/3/23, 14:50:00,5367,375.1
6781,12/3/23, 15:00:00,5198,363.3
6782,12/3/23, 15:10:00,4393,307
6783,12/3/23, 15:20:00,4583,320.3
6784,12/3/23, 15:30:00,3982,278.3
6785,12/3/23, 15:40:00,4134,288.9
6786,12/3/23, 15:50:00,3591,251
6787,12/3/23, 16:00:00,1766,123.4
6788,12/3/23, 16:10:00,1117,78.1
6789,12/3/23, 16:20:00,1036,72.4
6790,12/3/23, 16:30:00,924,64.6
6791,12/3/23, 16:40:00,871,60.9
6792,12/3/23, 16:50:00,733,51.2
6793,12/3/23, 17:00:00,642,44.9
6794,12/3/23, 17:10:00,510,35.6
6795,12/3/23, 17:20:00,392,27.4
6796,12/3/23, 17:30:00,553,38.6
6797,12/3/23, 17:40:00,498,34.8
6798,12/3/23, 17:50:00,280,19.6
6799,12/3/23, 18:00:00,146,10.2
6800,12/3/23, 18:10:00,110,7.7
6801,12/3/23, 18:20:00,101,7.1
6802,12/3/23, 18:30:00,64,4.5
6803,12/3/23, 18:40:00,22,1.5
6804,12/3/23, 18:50:00,3,0.2
6805,12/3/23, 19:00:00,0,0
6806,12/3/23, 19:10:00,0,0
6807,12/3/23, 19:20:00,0,0
6808,12/3/23, 19:30:00,0,0
6809,12/3/23, 19:40:00,0,0
6810,12/3/23, 19:50:00,0,0
6811,12/3/23, 20:00:00,0,0
6812,12/3/23, 20:10:00,0,0
6813,12/3/23, 20:20:00,0,0
6814,12/3/23, 20:30:00,0,0
6815,12/3/23, 20:40:00,0,0
6816,12/3/23, 20:50:00,0,0
6817,12/3/23, 21:00:00,0,0
6818,12/3/23, 21:10:00,0,0
6819,12/3/23, 21:20:00,0,0
6820,12/3/23, 21:30:00,0,0
6821,12/3/23, 21:40:00,0,0
6822,12/3/23, 21:50:00,0,0
6823,12/3/23, 22:00:00,0,0
6824,12/3/23, 22:10:00,0,0
6825,12/3/23, 22:20:00,0,0
6826,12/3/23, 22:30:00,0,0
6827,12/3/23, 22:40:00,0,0
6828,12/3/23, 22:50:00,0,0
6829,12/3/23, 23:00:00,0,0
6830,12/3/23, 23:10:00,0,0
6831,12/3/23, 23:20:00,0,0
6832,12/3/23, 23:30:00,0,0
6833,12/3/23, 23:40:00,0,0
6834,12/3/23, 23:50:00,0,0
6835,12/3/23, 24:00:00,0,0
6836,13/03/2023 , 00:10:00,0,0
6837,13/03/2023 , 00:20:00,0,0
6838,13/03/2023 , 00:30:00,0,0
6839,13/03/2023 , 00:40:00,0,0
6840,13/03/2023 , 00:50:00,0,0
6841,13/03/2023 , 01:00:00,0,0
6842,13/03/2023 , 01:10:00,0,0
6843,13/03/2023 , 01:20:00,0,0
6844,13/03/2023 , 01:30:00,0,0
6845,13/03/2023 , 01:40:00,0,0
6846,13/03/2023 , 01:50:00,0,0
6847,13/03/2023 , 02:00:00,0,0
6848,13/03/2023 , 02:10:00,0,0
6849,13/03/2023 , 02:20:00,0,0
6850,13/03/2023 , 02:30:00,0,0
6851,13/03/2023 , 02:40:00,0,0
6852,13/03/2023 , 02:50:00,0,0
6853,13/03/2023 , 03:00:00,0,0
6854,13/03/2023 , 03:10:00,0,0
6855,13/03/2023 , 03:20:00,0,0
6856,13/03/2023 , 03:30:00,0,0
6857,13/03/2023 , 03:40:00,0,0
6858,13/03/2023 , 03:50:00,0,0
6859,13/03/2023 , 04:00:00,0,0
6860,13/03/2023 , 04:10:00,0,0
6861,13/03/2023 , 04:20:00,0,0
6862,13/03/2023 , 04:30:00,0,0
6863,13/03/2023 , 04:40:00,0,0
6864,13/03/2023 , 04:50:00,0,0
6865,13/03/2023 , 05:00:00,0,0
6866,13/03/2023 , 05:10:00,0,0
6867,13/03/2023 , 05:20:00,0,0
6868,13/03/2023 , 05:30:00,0,0
6869,13/03/2023 , 05:40:00,0,0
6870,13/03/2023 , 05:50:00,0,0
6871,13/03/2023 , 06:00:00,0,0
6872,13/03/2023 , 06:10:00,0,0
6873,13/03/2023 , 06:20:00,0,0
6874,13/03/2023 , 06:30:00,0,0
6875,13/03/2023 , 06:40:00,6,0.4
6876,13/03/2023 , 06:50:00,33,2.3
6877,13/03/2023 , 07:00:00,72,5
6878,13/03/2023 , 07:10:00,128,8.9
6879,13/03/2023 , 07:20:00,179,12.5
6880,13/03/2023 , 07:30:00,151,10.6
6881,13/03/2023 , 07:40:00,364,25.4
6882,13/03/2023 , 07:50:00,324,22.6
6883,13/03/2023 , 08:00:00,322,22.5
6884,13/03/2023 , 08:10:00,1459,102
6885,13/03/2023 , 08:20:00,1963,137.2
6886,13/03/2023 , 08:30:00,806,56.3
6887,13/03/2023 , 08:40:00,1186,82.9
6888,13/03/2023 , 08:50:00,386,27
6889,13/03/2023 , 09:00:00,383,26.8
6890,13/03/2023 , 09:10:00,395,27.6
6891,13/03/2023 , 09:20:00,591,41.3
6892,13/03/2023 , 09:30:00,722,50.5
6893,13/03/2023 , 09:40:00,1586,110.8
6894,13/03/2023 , 09:50:00,3616,252.7
6895,13/03/2023 , 10:00:00,3786,264.6
6896,13/03/2023 , 10:10:00,3971,277.5
6897,13/03/2023 , 10:20:00,3954,276.3
6898,13/03/2023 , 10:30:00,4242,296.5
6899,13/03/2023 , 10:40:00,1415,98.9
6900,13/03/2023 , 10:50:00,588,41.1
6901,13/03/2023 , 11:00:00,752,52.6
6902,13/03/2023 , 11:10:00,715,50
6903,13/03/2023 , 11:20:00,3422,239.2
6904,13/03/2023 , 11:30:00,3554,248.4
6905,13/03/2023 , 11:40:00,4471,312.5
6906,13/03/2023 , 11:50:00,5279,368.9
6907,13/03/2023 , 12:00:00,4426,309.3
6908,13/03/2023 , 12:10:00,6093,425.8
6909,13/03/2023 , 12:20:00,5937,414.9
6910,13/03/2023 , 12:30:00,6164,430.8
6911,13/03/2023 , 12:40:00,6322,441.8
6912,13/03/2023 , 12:50:00,6103,426.5
6913,13/03/2023 , 13:00:00,5335,372.9
6914,13/03/2023 , 13:10:00,4946,345.7
6915,13/03/2023 , 13:20:00,4652,325.1
6916,13/03/2023 , 13:30:00,3239,226.4
6917,13/03/2023 , 13:40:00,2123,148.4
6918,13/03/2023 , 13:50:00,4343,303.5
6919,13/03/2023 , 14:00:00,1110,77.6
6920,13/03/2023 , 14:10:00,1109,77.5
6921,13/03/2023 , 14:20:00,5016,350.6
6922,13/03/2023 , 14:30:00,4715,329.5
6923,13/03/2023 , 14:40:00,4462,311.8
6924,13/03/2023 , 14:50:00,4067,284.2
6925,13/03/2023 , 15:00:00,4257,297.5
6926,13/03/2023 , 15:10:00,1099,76.8
6927,13/03/2023 , 15:20:00,2876,201
6928,13/03/2023 , 15:30:00,4029,281.6
6929,13/03/2023 , 15:40:00,3759,262.7
6930,13/03/2023 , 15:50:00,2558,178.8
6931,13/03/2023 , 16:00:00,677,47.3
6932,13/03/2023 , 16:10:00,511,35.7
6933,13/03/2023 , 16:20:00,455,31.8
6934,13/03/2023 , 16:30:00,465,32.5
6935,13/03/2023 , 16:40:00,375,26.2
6936,13/03/2023 , 16:50:00,359,25.1
6937,13/03/2023 , 17:00:00,304,21.2
6938,13/03/2023 , 17:10:00,270,18.9
6939,13/03/2023 , 17:20:00,267,18.7
6940,13/03/2023 , 17:30:00,224,15.7
6941,13/03/2023 , 17:40:00,202,14.1
6942,13/03/2023 , 17:50:00,199,13.9
6943,13/03/2023 , 18:00:00,205,14.3
6944,13/03/2023 , 18:10:00,174,12.2
6945,13/03/2023 , 18:20:00,105,7.3
6946,13/03/2023 , 18:30:00,62,4.3
6947,13/03/2023 , 18:40:00,26,1.8
6948,13/03/2023 , 18:50:00,4,0.3
6949,13/03/2023 , 19:00:00,0,0
6950,13/03/2023 , 19:10:00,0,0
6951,13/03/2023 , 19:20:00,0,0
6952,13/03/2023 , 19:30:00,0,0
6953,13/03/2023 , 19:40:00,0,0
6954,13/03/2023 , 19:50:00,0,0
6955,13/03/2023 , 20:00:00,0,0
6956,13/03/2023 , 20:10:00,0,0
6957,13/03/2023 , 20:20:00,0,0
6958,13/03/2023 , 20:30:00,0,0
6959,13/03/2023 , 20:40:00,0,0
6960,13/03/2023 , 20:50:00,0,0
6961,13/03/2023 , 21:00:00,0,0
6962,13/03/2023 , 21:10:00,0,0
6963,13/03/2023 , 21:20:00,0,0
6964,13/03/2023 , 21:30:00,0,0
6965,13/03/2023 , 21:40:00,0,0
6966,13/03/2023 , 21:50:00,0,0
6967,13/03/2023 , 22:00:00,0,0
6968,13/03/2023 , 22:10:00,0,0
6969,13/03/2023 , 22:20:00,0,0
6970,13/03/2023 , 22:30:00,0,0
6971,13/03/2023 , 22:40:00,0,0
6972,13/03/2023 , 22:50:00,0,0
6973,13/03/2023 , 23:00:00,0,0
6974,13/03/2023 , 23:10:00,0,0
6975,13/03/2023 , 23:20:00,0,0
6976,13/03/2023 , 23:30:00,0,0
6977,13/03/2023 , 23:40:00,0,0
6978,13/03/2023 , 23:50:00,0,0
6979,13/03/2023 , 24:00:00,0,0
6980,14/03/2023 , 00:10:00,0,0
6981,14/03/2023 , 00:20:00,0,0
6982,14/03/2023 , 00:30:00,0,0
6983,14/03/2023 , 00:40:00,0,0
6984,14/03/2023 , 00:50:00,0,0
6985,14/03/2023 , 01:00:00,0,0
6986,14/03/2023 , 01:10:00,0,0
6987,14/03/2023 , 01:20:00,0,0
6988,14/03/2023 , 01:30:00,0,0
6989,14/03/2023 , 01:40:00,0,0
6990,14/03/2023 , 01:50:00,0,0
6991,14/03/2023 , 02:00:00,0,0
6992,14/03/2023 , 02:10:00,0,0
6993,14/03/2023 , 02:20:00,0,0
6994,14/03/2023 , 02:30:00,0,0
6995,14/03/2023 , 02:40:00,0,0
6996,14/03/2023 , 02:50:00,0,0
6997,14/03/2023 , 03:00:00,0,0
6998,14/03/2023 , 03:10:00,0,0
6999,14/03/2023 , 03:20:00,0,0
7000,14/03/2023 , 03:30:00,0,0
7001,14/03/2023 , 03:40:00,0,0
7002,14/03/2023 , 03:50:00,0,0
7003,14/03/2023 , 04:00:00,0,0
7004,14/03/2023 , 04:10:00,0,0
7005,14/03/2023 , 04:20:00,0,0
7006,14/03/2023 , 04:30:00,0,0
7007,14/03/2023 , 04:40:00,0,0
7008,14/03/2023 , 04:50:00,0,0
7009,14/03/2023 , 05:00:00,0,0
7010,14/03/2023 , 05:10:00,0,0
7011,14/03/2023 , 05:20:00,0,0
7012,14/03/2023 , 05:30:00,0,0
7013,14/03/2023 , 05:40:00,0,0
7014,14/03/2023 , 05:50:00,0,0
7015,14/03/2023 , 06:00:00,0,0
7016,14/03/2023 , 06:10:00,0,0
7017,14/03/2023 , 06:20:00,0,0
7018,14/03/2023 , 06:30:00,0,0
7019,14/03/2023 , 06:40:00,0,0
7020,14/03/2023 , 06:50:00,10,0.7
7021,14/03/2023 , 07:00:00,34,2.4
7022,14/03/2023 , 07:10:00,66,4.6
7023,14/03/2023 , 07:20:00,66,4.6
7024,14/03/2023 , 07:30:00,88,6.2
7025,14/03/2023 , 07:40:00,196,13.7
7026,14/03/2023 , 07:50:00,150,10.5
7027,14/03/2023 , 08:00:00,102,7.1
7028,14/03/2023 , 08:10:00,154,10.8
7029,14/03/2023 , 08:20:00,251,17.5
7030,14/03/2023 , 08:30:00,310,21.7
7031,14/03/2023 , 08:40:00,321,22.4
7032,14/03/2023 , 08:50:00,246,17.2
7033,14/03/2023 , 09:00:00,286,20
7034,14/03/2023 , 09:10:00,389,27.2
7035,14/03/2023 , 09:20:00,468,32.7
7036,14/03/2023 , 09:30:00,398,27.8
7037,14/03/2023 , 09:40:00,470,32.8
7038,14/03/2023 , 09:50:00,586,41
7039,14/03/2023 , 10:00:00,745,52.1
7040,14/03/2023 , 10:10:00,842,58.8
7041,14/03/2023 , 10:20:00,746,52.1
7042,14/03/2023 , 10:30:00,997,69.7
7043,14/03/2023 , 10:40:00,979,68.4
7044,14/03/2023 , 10:50:00,880,61.5
7045,14/03/2023 , 11:00:00,1182,82.6
7046,14/03/2023 , 11:10:00,1149,80.3
7047,14/03/2023 , 11:20:00,1267,88.5
7048,14/03/2023 , 11:30:00,1377,96.2
7049,14/03/2023 , 11:40:00,2123,148.4
7050,14/03/2023 , 11:50:00,2716,189.8
7051,14/03/2023 , 12:00:00,2026,141.6
7052,14/03/2023 , 12:10:00,3200,223.6
7053,14/03/2023 , 12:20:00,1961,137.1
7054,14/03/2023 , 12:30:00,2213,154.7
7055,14/03/2023 , 12:40:00,1303,91.1
7056,14/03/2023 , 12:50:00,1015,70.9
7057,14/03/2023 , 13:00:00,2301,160.8
7058,14/03/2023 , 13:10:00,1986,138.8
7059,14/03/2023 , 13:20:00,1219,85.2
7060,14/03/2023 , 13:30:00,1485,103.8
7061,14/03/2023 , 13:40:00,1374,96
7062,14/03/2023 , 13:50:00,992,69.3
7063,14/03/2023 , 14:00:00,1811,126.6
7064,14/03/2023 , 14:10:00,1147,80.2
7065,14/03/2023 , 14:20:00,2001,139.8
7066,14/03/2023 , 14:30:00,1891,132.2
7067,14/03/2023 , 14:40:00,1032,72.1
7068,14/03/2023 , 14:50:00,1476,103.2
7069,14/03/2023 , 15:00:00,808,56.5
7070,14/03/2023 , 15:10:00,850,59.4
7071,14/03/2023 , 15:20:00,862,60.2
7072,14/03/2023 , 15:30:00,539,37.7
7073,14/03/2023 , 15:40:00,514,35.9
7074,14/03/2023 , 15:50:00,1003,70.1
7075,14/03/2023 , 16:00:00,785,54.9
7076,14/03/2023 , 16:10:00,342,23.9
7077,14/03/2023 , 16:20:00,291,20.3
7078,14/03/2023 , 16:30:00,423,29.6
7079,14/03/2023 , 16:40:00,557,38.9
7080,14/03/2023 , 16:50:00,446,31.2
7081,14/03/2023 , 17:00:00,303,21.2
7082,14/03/2023 , 17:10:00,238,16.6
7083,14/03/2023 , 17:20:00,214,15
7084,14/03/2023 , 17:30:00,187,13.1
7085,14/03/2023 , 17:40:00,116,8.1
7086,14/03/2023 , 17:50:00,108,7.5
7087,14/03/2023 , 18:00:00,90,6.3
7088,14/03/2023 , 18:10:00,51,3.6
7089,14/03/2023 , 18:20:00,49,3.4
7090,14/03/2023 , 18:30:00,22,1.5
7091,14/03/2023 , 18:40:00,2,0.1
7092,14/03/2023 , 18:50:00,0,0
7093,14/03/2023 , 19:00:00,0,0
7094,14/03/2023 , 19:10:00,0,0
7095,14/03/2023 , 19:20:00,0,0
7096,14/03/2023 , 19:30:00,0,0
7097,14/03/2023 , 19:40:00,0,0
7098,14/03/2023 , 19:50:00,0,0
7099,14/03/2023 , 20:00:00,0,0
7100,14/03/2023 , 20:10:00,0,0
7101,14/03/2023 , 20:20:00,0,0
7102,14/03/2023 , 20:30:00,0,0
7103,14/03/2023 , 20:40:00,0,0
7104,14/03/2023 , 20:50:00,0,0
7105,14/03/2023 , 21:00:00,0,0
7106,14/03/2023 , 21:10:00,0,0
7107,14/03/2023 , 21:20:00,0,0
7108,14/03/2023 , 21:30:00,0,0
7109,14/03/2023 , 21:40:00,0,0
7110,14/03/2023 , 21:50:00,0,0
7111,14/03/2023 , 22:00:00,0,0
7112,14/03/2023 , 22:10:00,0,0
7113,14/03/2023 , 22:20:00,0,0
7114,14/03/2023 , 22:30:00,0,0
7115,14/03/2023 , 22:40:00,0,0
7116,14/03/2023 , 22:50:00,0,0
7117,14/03/2023 , 23:00:00,0,0
7118,14/03/2023 , 23:10:00,0,0
7119,14/03/2023 , 23:20:00,0,0
7120,14/03/2023 , 23:30:00,0,0
7121,14/03/2023 , 23:40:00,0,0
7122,14/03/2023 , 23:50:00,0,0
7123,14/03/2023 , 24:00:00,0,0
7124,15/03/2023 , 00:10:00,0,0
7125,15/03/2023 , 00:20:00,0,0
7126,15/03/2023 , 00:30:00,0,0
7127,15/03/2023 , 00:40:00,0,0
7128,15/03/2023 , 00:50:00,0,0
7129,15/03/2023 , 01:00:00,0,0
7130,15/03/2023 , 01:10:00,0,0
7131,15/03/2023 , 01:20:00,0,0
7132,15/03/2023 , 01:30:00,0,0
7133,15/03/2023 , 01:40:00,0,0
7134,15/03/2023 , 01:50:00,0,0
7135,15/03/2023 , 02:00:00,0,0
7136,15/03/2023 , 02:10:00,0,0
7137,15/03/2023 , 02:20:00,0,0
7138,15/03/2023 , 02:30:00,0,0
7139,15/03/2023 , 02:40:00,0,0
7140,15/03/2023 , 02:50:00,0,0
7141,15/03/2023 , 03:00:00,0,0
7142,15/03/2023 , 03:10:00,0,0
7143,15/03/2023 , 03:20:00,0,0
7144,15/03/2023 , 03:30:00,0,0
7145,15/03/2023 , 03:40:00,0,0
7146,15/03/2023 , 03:50:00,0,0
7147,15/03/2023 , 04:00:00,0,0
7148,15/03/2023 , 04:10:00,0,0
7149,15/03/2023 , 04:20:00,0,0
7150,15/03/2023 , 04:30:00,0,0
7151,15/03/2023 , 04:40:00,0,0
7152,15/03/2023 , 04:50:00,0,0
7153,15/03/2023 , 05:00:00,0,0
7154,15/03/2023 , 05:10:00,0,0
7155,15/03/2023 , 05:20:00,0,0
7156,15/03/2023 , 05:30:00,0,0
7157,15/03/2023 , 05:40:00,0,0
7158,15/03/2023 , 05:50:00,0,0
7159,15/03/2023 , 06:00:00,0,0
7160,15/03/2023 , 06:10:00,0,0
7161,15/03/2023 , 06:20:00,0,0
7162,15/03/2023 , 06:30:00,0,0
7163,15/03/2023 , 06:40:00,6,0.4
7164,15/03/2023 , 06:50:00,33,2.3
7165,15/03/2023 , 07:00:00,108,7.5
7166,15/03/2023 , 07:10:00,245,17.1
7167,15/03/2023 , 07:20:00,290,20.3
7168,15/03/2023 , 07:30:00,479,33.5
7169,15/03/2023 , 07:40:00,1620,113.2
7170,15/03/2023 , 07:50:00,1032,72.1
7171,15/03/2023 , 08:00:00,620,43.3
7172,15/03/2023 , 08:10:00,760,53.1
7173,15/03/2023 , 08:20:00,1885,131.7
7174,15/03/2023 , 08:30:00,2074,144.9
7175,15/03/2023 , 08:40:00,3120,218.1
7176,15/03/2023 , 08:50:00,4076,284.9
7177,15/03/2023 , 09:00:00,793,55.4
7178,15/03/2023 , 09:10:00,810,56.6
7179,15/03/2023 , 09:20:00,757,52.9
7180,15/03/2023 , 09:30:00,887,62
7181,15/03/2023 , 09:40:00,875,61.2
7182,15/03/2023 , 09:50:00,766,53.5
7183,15/03/2023 , 10:00:00,973,68
7184,15/03/2023 , 10:10:00,1272,88.9
7185,15/03/2023 , 10:20:00,1004,70.2
7186,15/03/2023 , 10:30:00,2631,183.9
7187,15/03/2023 , 10:40:00,829,57.9
7188,15/03/2023 , 10:50:00,951,66.5
7189,15/03/2023 , 11:00:00,982,68.6
7190,15/03/2023 , 11:10:00,1029,71.9
7191,15/03/2023 , 11:20:00,1552,108.5
7192,15/03/2023 , 11:30:00,4101,286.6
7193,15/03/2023 , 11:40:00,3843,268.6
7194,15/03/2023 , 11:50:00,3158,220.7
7195,15/03/2023 , 12:00:00,4539,317.2
7196,15/03/2023 , 12:10:00,4669,326.3
7197,15/03/2023 , 12:20:00,4759,332.6
7198,15/03/2023 , 12:30:00,4852,339.1
7199,15/03/2023 , 12:40:00,4370,305.4
7200,15/03/2023 , 12:50:00,5225,365.2
7201,15/03/2023 , 13:00:00,5362,374.7
7202,15/03/2023 , 13:10:00,4592,320.9
7203,15/03/2023 , 13:20:00,5027,351.3
7204,15/03/2023 , 13:30:00,2530,176.8
7205,15/03/2023 , 13:40:00,4118,287.8
7206,15/03/2023 , 13:50:00,2252,157.4
7207,15/03/2023 , 14:00:00,1679,117.3
7208,15/03/2023 , 14:10:00,4915,343.5
7209,15/03/2023 , 14:20:00,4504,314.8
7210,15/03/2023 , 14:30:00,4901,342.5
7211,15/03/2023 , 14:40:00,4165,291.1
7212,15/03/2023 , 14:50:00,4042,282.5
7213,15/03/2023 , 15:00:00,3224,225.3
7214,15/03/2023 , 15:10:00,3452,241.3
7215,15/03/2023 , 15:20:00,3080,215.3
7216,15/03/2023 , 15:30:00,3723,260.2
7217,15/03/2023 , 15:40:00,3488,243.8
7218,15/03/2023 , 15:50:00,2603,181.9
7219,15/03/2023 , 16:00:00,806,56.3
7220,15/03/2023 , 16:10:00,576,40.3
7221,15/03/2023 , 16:20:00,499,34.9
7222,15/03/2023 , 16:30:00,413,28.9
7223,15/03/2023 , 16:40:00,367,25.6
7224,15/03/2023 , 16:50:00,363,25.4
7225,15/03/2023 , 17:00:00,287,20.1
7226,15/03/2023 , 17:10:00,274,19.1
7227,15/03/2023 , 17:20:00,227,15.9
7228,15/03/2023 , 17:30:00,180,12.6
7229,15/03/2023 , 17:40:00,182,12.7
7230,15/03/2023 , 17:50:00,157,11
7231,15/03/2023 , 18:00:00,146,10.2
7232,15/03/2023 , 18:10:00,115,8
7233,15/03/2023 , 18:20:00,81,5.7
7234,15/03/2023 , 18:30:00,45,3.1
7235,15/03/2023 , 18:40:00,18,1.3
7236,15/03/2023 , 18:50:00,2,0.1
7237,15/03/2023 , 19:00:00,0,0
7238,15/03/2023 , 19:10:00,0,0
7239,15/03/2023 , 19:20:00,0,0
7240,15/03/2023 , 19:30:00,0,0
7241,15/03/2023 , 19:40:00,0,0
7242,15/03/2023 , 19:50:00,0,0
7243,15/03/2023 , 20:00:00,0,0
7244,15/03/2023 , 20:10:00,0,0
7245,15/03/2023 , 20:20:00,0,0
7246,15/03/2023 , 20:30:00,0,0
7247,15/03/2023 , 20:40:00,0,0
7248,15/03/2023 , 20:50:00,0,0
7249,15/03/2023 , 21:00:00,0,0
7250,15/03/2023 , 21:10:00,0,0
7251,15/03/2023 , 21:20:00,0,0
7252,15/03/2023 , 21:30:00,0,0
7253,15/03/2023 , 21:40:00,0,0
7254,15/03/2023 , 21:50:00,0,0
7255,15/03/2023 , 22:00:00,0,0
7256,15/03/2023 , 22:10:00,0,0
7257,15/03/2023 , 22:20:00,0,0
7258,15/03/2023 , 22:30:00,0,0
7259,15/03/2023 , 22:40:00,0,0
7260,15/03/2023 , 22:50:00,0,0
7261,15/03/2023 , 23:00:00,0,0
7262,15/03/2023 , 23:10:00,0,0
7263,15/03/2023 , 23:20:00,0,0
7264,15/03/2023 , 23:30:00,0,0
7265,15/03/2023 , 23:40:00,0,0
7266,15/03/2023 , 23:50:00,0,0
7267,15/03/2023 , 24:00:00,0,0
7268,16/03/2023 , 00:10:00,0,0
7269,16/03/2023 , 00:20:00,0,0
7270,16/03/2023 , 00:30:00,0,0
7271,16/03/2023 , 00:40:00,0,0
7272,16/03/2023 , 00:50:00,0,0
7273,16/03/2023 , 01:00:00,0,0
7274,16/03/2023 , 01:10:00,0,0
7275,16/03/2023 , 01:20:00,0,0
7276,16/03/2023 , 01:30:00,0,0
7277,16/03/2023 , 01:40:00,0,0
7278,16/03/2023 , 01:50:00,0,0
7279,16/03/2023 , 02:00:00,0,0
7280,16/03/2023 , 02:10:00,0,0
7281,16/03/2023 , 02:20:00,0,0
7282,16/03/2023 , 02:30:00,0,0
7283,16/03/2023 , 02:40:00,0,0
7284,16/03/2023 , 02:50:00,0,0
7285,16/03/2023 , 03:00:00,0,0
7286,16/03/2023 , 03:10:00,0,0
7287,16/03/2023 , 03:20:00,0,0
7288,16/03/2023 , 03:30:00,0,0
7289,16/03/2023 , 03:40:00,0,0
7290,16/03/2023 , 03:50:00,0,0
7291,16/03/2023 , 04:00:00,0,0
7292,16/03/2023 , 04:10:00,0,0
7293,16/03/2023 , 04:20:00,0,0
7294,16/03/2023 , 04:30:00,0,0
7295,16/03/2023 , 04:40:00,0,0
7296,16/03/2023 , 04:50:00,0,0
7297,16/03/2023 , 05:00:00,0,0
7298,16/03/2023 , 05:10:00,0,0
7299,16/03/2023 , 05:20:00,0,0
7300,16/03/2023 , 05:30:00,0,0
7301,16/03/2023 , 05:40:00,0,0
7302,16/03/2023 , 05:50:00,0,0
7303,16/03/2023 , 06:00:00,0,0
7304,16/03/2023 , 06:10:00,0,0
7305,16/03/2023 , 06:20:00,0,0
7306,16/03/2023 , 06:30:00,0,0
7307,16/03/2023 , 06:40:00,9,0.6
7308,16/03/2023 , 06:50:00,32,2.2
7309,16/03/2023 , 07:00:00,70,4.9
7310,16/03/2023 , 07:10:00,104,7.3
7311,16/03/2023 , 07:20:00,138,9.6
